"Precinct_name","Split_name","Reporting_flag","Update_count","Pct_Id","Pct_seq_nbr","Reg_voters","Turn_Out","Contest_Id","Contest_seq_nbr","Contest_title","Contest_party_name","Selectable_Options","candidate_id","candidate_name","Candidate_Type","cand_seq_nbr","Party_Code","total_ballots","total_votes","total_under_votes","total_over_votes","absentee_ballots","absentee_votes","absentee_under_votes","absentee_over_votes","early_ballots","early_votes","early_under_votes","early_over_votes","election_ballots","election_votes","election_under_votes","election_over_votes"
"1CS-2","",1,6,2,2,782,0.75,2,7,"LIEUTENANT GOVERNOR","",1,2,"ELENI KOUNALAKIS","C",1,"",584,235,130,0,379,144,83,0,0,0,0,0,205,91,47,0
"1CS-2","",1,6,2,2,782,0.75,2,7,"LIEUTENANT GOVERNOR","",1,1,"ED HERNANDEZ","C",2,"",584,219,130,0,379,152,83,0,0,0,0,0,205,67,47,0
"1CS-2","",1,6,2,2,782,0.75,5,8,"SECRETARY OF STATE","",1,2,"MARK P. MEUSER","C",1,"",584,258,13,0,379,171,10,0,0,0,0,0,205,87,3,0
"1CS-2","",1,6,2,2,782,0.75,5,8,"SECRETARY OF STATE","",1,1,"ALEX PADILLA","C",2,"",584,313,13,0,379,198,10,0,0,0,0,0,205,115,3,0
"1CS-2","",1,6,2,2,782,0.75,6,9,"CONTROLLER","",1,1,"BETTY T. YEE","C",1,"",584,321,17,0,379,202,13,0,0,0,0,0,205,119,4,0
"1CS-2","",1,6,2,2,782,0.75,6,9,"CONTROLLER","",1,2,"KONSTANTINOS RODITIS","C",2,"",584,246,17,0,379,164,13,0,0,0,0,0,205,82,4,0
"1CS-2","",1,6,2,2,782,0.75,7,10,"TREASURER","",1,1,"FIONA MA","C",1,"",584,314,16,0,379,195,13,0,0,0,0,0,205,119,3,0
"1CS-2","",1,6,2,2,782,0.75,7,10,"TREASURER","",1,2,"GREG CONLON","C",2,"",584,254,16,0,379,171,13,0,0,0,0,0,205,83,3,0
"1CS-2","",1,6,2,2,782,0.75,8,11,"ATTORNEY GENERAL","",1,1,"XAVIER BECERRA","C",1,"",584,306,13,0,379,191,9,0,0,0,0,0,205,115,4,0
"1CS-2","",1,6,2,2,782,0.75,8,11,"ATTORNEY GENERAL","",1,2,"STEVEN C. BAILEY","C",2,"",584,265,13,0,379,179,9,0,0,0,0,0,205,86,4,0
"1CS-2","",1,6,2,2,782,0.75,9,12,"INSURANCE COMMISSIONER","",1,1,"STEVE POIZNER","C",1,"",584,285,57,0,379,194,38,0,0,0,0,0,205,91,19,0
"1CS-2","",1,6,2,2,782,0.75,9,12,"INSURANCE COMMISSIONER","",1,2,"RICARDO LARA","C",2,"",584,242,57,0,379,147,38,0,0,0,0,0,205,95,19,0
"1CS-2","",1,6,2,2,782,0.75,10,13,"MEMBER STATE BOARD OF EQUALIZATION","",1,1,"MALIA COHEN","C",1,"",584,295,20,0,379,185,15,0,0,0,0,0,205,110,5,0
"1CS-2","",1,6,2,2,782,0.75,10,13,"MEMBER STATE BOARD OF EQUALIZATION","",1,2,"MARK BURNS","C",2,"",584,269,20,0,379,179,15,0,0,0,0,0,205,90,5,0
"1CS-2","",1,6,2,2,782,0.75,11,15,"UNITED STATES SENATOR","",1,1,"KEVIN DE LEON","C",1,"",584,275,91,0,379,175,58,0,0,0,0,0,205,100,33,0
"1CS-2","",1,6,2,2,782,0.75,11,15,"UNITED STATES SENATOR","",1,2,"DIANNE FEINSTEIN","C",2,"",584,218,91,0,379,146,58,0,0,0,0,0,205,72,33,0
"1CS-2","",1,6,2,2,782,0.75,72,17,"UNITED STATES REPRESENTATIVE","",1,1,"JARED HUFFMAN","C",1,"",584,337,16,0,379,216,11,0,0,0,0,0,205,121,5,0
"1CS-2","",1,6,2,2,782,0.75,72,17,"UNITED STATES REPRESENTATIVE","",1,2,"DALE K. MENSING","C",2,"",584,231,16,0,379,152,11,0,0,0,0,0,205,79,5,0
"1CS-2","",1,6,2,2,782,0.75,73,19,"STATE SENATOR","",1,1,"VERONICA ""RONI"" JACOBI","C",1,"",584,142,106,0,379,92,69,0,0,0,0,0,205,50,37,0
"1CS-2","",1,6,2,2,782,0.75,73,19,"STATE SENATOR","",1,2,"MIKE MCGUIRE","C",2,"",584,336,106,0,379,218,69,0,0,0,0,0,205,118,37,0
"1CS-2","",1,6,2,2,782,0.75,12,21,"MEMBER OF THE STATE ASSEMBLY","",1,1,"MATT HEATH","C",1,"",584,257,19,0,379,174,13,0,0,0,0,0,205,83,6,0
"1CS-2","",1,6,2,2,782,0.75,12,21,"MEMBER OF THE STATE ASSEMBLY","",1,2,"JIM WOOD","C",2,"",584,308,19,0,379,192,13,0,0,0,0,0,205,116,6,0
"1CS-2","",1,6,2,2,782,0.75,14,24,"SUPREME COURT ASSOCIATE JUSTICE CAROL A. CORRIGAN","",1,1,"YES","C",1,"",584,275,154,0,379,184,91,0,0,0,0,0,205,91,63,0
"1CS-2","",1,6,2,2,782,0.75,14,24,"SUPREME COURT ASSOCIATE JUSTICE CAROL A. CORRIGAN","",1,2,"NO","C",2,"",584,155,154,0,379,104,91,0,0,0,0,0,205,51,63,0
"1CS-2","",1,6,2,2,782,0.75,15,25,"SUPREME COURT ASSOCIATE JUSTICE LEONDRA R. KRUGER","",1,1,"YES","C",1,"",584,274,158,1,379,185,91,1,0,0,0,0,205,89,67,0
"1CS-2","",1,6,2,2,782,0.75,15,25,"SUPREME COURT ASSOCIATE JUSTICE LEONDRA R. KRUGER","",1,2,"NO","C",2,"",584,151,158,1,379,102,91,1,0,0,0,0,205,49,67,0
"1CS-2","",1,6,2,2,782,0.75,16,26,"COURT OF APPEAL-PRESIDING JUSTICE-DISTRICT 1 DIVISION 1 JAMES M. HUMES","",1,1,"YES","C",1,"",584,255,176,0,379,173,105,0,0,0,0,0,205,82,71,0
"1CS-2","",1,6,2,2,782,0.75,16,26,"COURT OF APPEAL-PRESIDING JUSTICE-DISTRICT 1 DIVISION 1 JAMES M. HUMES","",1,2,"NO","C",2,"",584,153,176,0,379,101,105,0,0,0,0,0,205,52,71,0
"1CS-2","",1,6,2,2,782,0.75,17,27,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 1 SANDRA MARGULIES","",1,1,"YES","C",1,"",584,277,168,0,379,187,99,0,0,0,0,0,205,90,69,0
"1CS-2","",1,6,2,2,782,0.75,17,27,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 1 SANDRA MARGULIES","",1,2,"NO","C",2,"",584,139,168,0,379,93,99,0,0,0,0,0,205,46,69,0
"1CS-2","",1,6,2,2,782,0.75,18,28,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 2 JAMES A. RICHMAN","",1,1,"YES","C",1,"",584,277,174,1,379,188,104,1,0,0,0,0,205,89,70,0
"1CS-2","",1,6,2,2,782,0.75,18,28,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 2 JAMES A. RICHMAN","",1,2,"NO","C",2,"",584,132,174,1,379,86,104,1,0,0,0,0,205,46,70,0
"1CS-2","",1,6,2,2,782,0.75,19,29,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 2 MARLA MILLER","",1,1,"YES","C",1,"",584,254,173,0,379,171,105,0,0,0,0,0,205,83,68,0
"1CS-2","",1,6,2,2,782,0.75,19,29,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 2 MARLA MILLER","",1,2,"NO","C",2,"",584,157,173,0,379,103,105,0,0,0,0,0,205,54,68,0
"1CS-2","",1,6,2,2,782,0.75,20,30,"COURT OF APPEAL-PRESIDING JUSTICE-DISTRICT 1 DIVISION 3 PETER JOHN SIGGINS","",1,1,"YES","C",1,"",584,254,185,0,379,173,114,0,0,0,0,0,205,81,71,0
"1CS-2","",1,6,2,2,782,0.75,20,30,"COURT OF APPEAL-PRESIDING JUSTICE-DISTRICT 1 DIVISION 3 PETER JOHN SIGGINS","",1,2,"NO","C",2,"",584,145,185,0,379,92,114,0,0,0,0,0,205,53,71,0
"1CS-2","",1,6,2,2,782,0.75,21,31,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 4 JON B. STREETER","",1,1,"YES","C",1,"",584,246,186,0,379,164,115,0,0,0,0,0,205,82,71,0
"1CS-2","",1,6,2,2,782,0.75,21,31,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 4 JON B. STREETER","",1,2,"NO","C",2,"",584,152,186,0,379,100,115,0,0,0,0,0,205,52,71,0
"1CS-2","",1,6,2,2,782,0.75,22,32,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 4 ALISON M. TUCHER","",1,1,"YES","C",1,"",584,267,180,0,379,176,111,0,0,0,0,0,205,91,69,0
"1CS-2","",1,6,2,2,782,0.75,22,32,"COURT OF APPEAL-ASSOCIATE JUSTICE-DISTRICT 1 DIVISION 4 ALISON M. TUCHER","",1,2,"NO","C",2,"",584,137,180,0,379,92,111,0,0,0,0,0,205,45,69,0
"1CS-2","",1,6,2,2,782,0.75,23,33,"COURT OF APPEAL-PRESIDING JUSTICE-DISTRICT 1 DIVISION 5 BARBARA JONES","",1,1,"YES","C",1,"",584,289,181,0,379,192,111,0,0,0,0,0,205,97,70,0
"1CS-2","",1,6,2,2,782,0.75,23,33,"COURT OF APPEAL-PRESIDING JUSTICE-DISTRICT 1 DIVISION 5 BARBARA JONES","",1,2,"NO","C",2,"",584,114,181,0,379,76,111,0,0,0,0,0,205,38,70,0
"1CS-2","",1,6,2,2,782,0.75,13,35,"SUPERINTENDENT OF PUBLIC INSTRUCTION","",1,1,"TONY K. THURMOND","C",1,"",584,236,117,0,379,143,78,0,0,0,0,0,205,93,39,0
"1CS-2","",1,6,2,2,782,0.75,13,35,"SUPERINTENDENT OF PUBLIC INSTRUCTION","",1,2,"MARSHALL TUCK","C",2,"",584,225,117,0,379,153,78,0,0,0,0,0,205,72,39,0
"1CS-2","",1,6,2,2,782,0.75,13,35,"SUPERINTENDENT OF PUBLIC INSTRUCTION","",1,10000000,"Unresolved Write-Ins","U",10000000,"",584,0,117,0,379,0,78,0,0,0,0,0,205,0,39,0
"1CS-2","",1,6,2,2,782,0.75,13,35,"SUPERINTENDENT OF PUBLIC INSTRUCTION","",1,10000001,"Unqualified Write-Ins","R",10000001,"",584,6,117,0,379,5,78,0,0,0,0,0,205,1,39,0
